Date,ADBE,AMZN,AVGO,CAT,COST,JPM,LLY,MA,MSFT,NVDA,UNH,XOM,total_exposure
2024-06-27,0.31778264,0.070334956,0.11450508,0.15082116,0.27428147,0.073205575,0.180169,0.22503376,0.104849815,0.1356972,0.15241785,-0.16184139,1.96094
2024-06-28,0.31838846,0.07044266,0.11438833,0.15054323,0.27397642,0.073113956,0.18039243,0.22578274,0.10507854,0.13486223,0.15253434,-0.16177958,1.961283
2024-07-01,0.3229601,0.07145746,0.11296843,0.14750391,0.27274927,0.072037786,0.18183492,0.23349266,0.10511162,0.12936266,0.15296417,-0.16115889,1.963602
2024-07-02,0.32354653,0.071566895,0.11274469,0.14706066,0.27251756,0.071891956,0.18201156,0.23452805,0.10509363,0.12856731,0.15303025,-0.16105114,1.9636103
2024-07-03,0.31793365,0.07053579,0.11419208,0.15040956,0.27475905,0.072956495,0.1800841,0.226055,0.10410887,0.1360437,0.15214908,-0.16169085,1.9609183
2024-07-05,0.3191675,0.07082399,0.11383872,0.14962849,0.27448487,0.0726636,0.18047863,0.2280876,0.10412779,0.13463204,0.15224932,-0.16152707,1.9617096
2024-07-08,0.31755647,0.070554145,0.11413099,0.15044092,0.27518377,0.07291798,0.17987506,0.22594008,0.10363558,0.1368022,0.15194365,-0.16166496,1.9606458
2024-07-09,0.31815544,0.07061734,0.11415145,0.1503273,0.27471387,0.07292689,0.18014471,0.2263282,0.10420837,0.13581003,0.15217355,-0.16167852,1.9612355
2024-07-10,0.31653523,0.07029319,0.1144983,0.1512076,0.27524033,0.0732442,0.17956941,0.22397427,0.10390309,0.13780695,0.15194726,-0.16183442,1.9600542
2024-07-11,0.31648377,0.07025862,0.11451973,0.15126339,0.27515388,0.07326956,0.17955974,0.22381052,0.10398252,0.13777655,0.15197617,-0.16185506,1.9599096
2024-07-12,0.32021508,0.07092828,0.113858625,0.14949806,0.27345628,0.07270427,0.18092768,0.22857934,0.10536371,0.1327265,0.15270992,-0.16159537,1.962563
2024-07-15,0.3188665,0.07064954,0.11422633,0.15034837,0.27381232,0.07301413,0.18047167,0.2263875,0.10531937,0.13433181,0.15257305,-0.1617748,1.9617754
2024-07-16,0.31544042,0.069728315,0.11518282,0.15254074,0.27397057,0.073951654,0.17938416,0.22042806,0.105712906,0.13759904,0.15249896,-0.1622454,1.9586829
2024-07-17,0.30967137,0.06867438,0.11633174,0.15603426,0.27485391,0.07580298,0.1772058,0.21158503,0.10533685,0.14374286,0.15204914,-0.16274822,1.9540367
2024-07-18,0.31791526,0.07014968,0.11523257,0.15224352,0.2721968,0.07426849,0.18040256,0.22219235,0.10792853,0.13369182,0.15343043,-0.16224158,1.9618934
2024-07-19,0.31784645,0.07016482,0.11569531,0.15325409,0.2713452,0.07516473,0.1804222,0.22060826,0.10941227,0.13299853,0.15395683,-0.16242525,1.963294
2024-07-22,0.3093465,0.068711884,0.11700581,0.15768006,0.2734782,0.077266,0.177092,0.20882872,0.10767548,0.14281361,0.15283933,-0.16302052,1.955758
2024-07-23,0.30555204,0.06803185,0.11709121,0.15878841,0.27481586,0.077555254,0.17552024,0.20483345,0.105741926,0.14749366,0.1519651,-0.16309056,1.9504796
2024-07-24,0.31064898,0.06891723,0.11625616,0.1557499,0.27451792,0.07570172,0.17755009,0.21260239,0.10590025,0.14257756,0.15224564,-0.16274276,1.9554106
2024-07-25,0.32000795,0.0705436,0.114510745,0.15063559,0.27172205,0.07340217,0.18109173,0.22582234,0.10782044,0.13129246,0.15350673,-0.16199452,1.9623504
2024-07-26,0.32257533,0.07097987,0.1142271,0.14987129,0.26997086,0.07349637,0.18205336,0.22842258,0.10950378,0.12725742,0.15432225,-0.16188699,1.9645672
2024-07-29,0.32297677,0.07104482,0.11385094,0.1491526,0.27009782,0.07300126,0.18214291,0.22972864,0.10891374,0.12698239,0.15414524,-0.16175678,1.963794
2024-07-30,0.32227147,0.07093124,0.11405961,0.14957502,0.27048758,0.07314035,0.18190144,0.22870503,0.10874708,0.12801026,0.1540192,-0.16184048,1.9636889
2024-07-31,0.32488602,0.07132831,0.113618,0.14852238,0.26868555,0.07310669,0.1828538,0.23170704,0.11018829,0.12381753,0.15480283,-0.1616363,1.9651525
2024-08-01,0.3246781,0.07158563,0.11302675,0.1475468,0.27033097,0.072249934,0.18254681,0.23354712,0.107997164,0.12560041,0.15394682,-0.16134062,1.9643971
2024-08-02,0.32667083,0.0718998,0.11244318,0.14623067,0.26936123,0.07189461,0.1832158,0.23663653,0.108361304,0.122685045,0.15430912,-0.16101302,1.9647211
2024-08-05,0.32930303,0.07226844,0.11147086,0.14348891,0.2693011,0.07066142,0.18358976,0.24256942,0.10702461,0.12047431,0.15487969,-0.15989901,1.9649307
2024-08-06,0.3293794,0.072298944,0.111453965,0.14350137,0.2692001,0.070692755,0.18362871,0.2425776,0.10715073,0.12029264,0.15489136,-0.15991864,1.9649863
2024-08-07,0.32857215,0.07242611,0.111013204,0.14372903,0.2694502,0.070957705,0.18346135,0.24212746,0.10641487,0.12084239,0.15410635,-0.1602498,1.9633507
2024-08-08,0.33003104,0.0721602,0.11170372,0.14329183,0.26868698,0.07047427,0.18375191,0.24289672,0.10786614,0.11954294,0.15555665,-0.15971288,1.9656754
2024-08-09,0.33012515,0.07220375,0.11168416,0.14329772,0.26859975,0.07047746,0.18377201,0.24291725,0.10800447,0.119393826,0.15557855,-0.15971085,1.965765
2024-08-12,0.33055514,0.07209487,0.11190955,0.14315325,0.26834536,0.0703445,0.18386436,0.24314633,0.108445086,0.118970335,0.15604745,-0.15954658,1.9664229
2024-08-13,0.33093953,0.07197865,0.11206134,0.14302234,0.26795506,0.07024639,0.1839623,0.24331939,0.10889807,0.11840904,0.15647039,-0.15943539,1.9666979
2024-08-14,0.32987356,0.07225939,0.11148134,0.14342187,0.26850292,0.07068087,0.18381453,0.24271028,0.10785356,0.11925565,0.15524553,-0.15991008,1.9650096
2024-08-15,0.33223462,0.07144075,0.1128993,0.14232494,0.26728117,0.06945242,0.18391627,0.24413519,0.110102564,0.11771817,0.15836398,-0.15850973,1.968379
2024-08-16,0.33196443,0.071455725,0.11290899,0.14236394,0.26771587,0.06943408,0.18380617,0.24407919,0.109683886,0.11836192,0.15818281,-0.15850836,1.9684656
2024-08-19,0.33134946,0.071703926,0.112452224,0.14273092,0.26787287,0.06988348,0.18391173,0.24364808,0.109164715,0.11842239,0.15721026,-0.15905476,1.9674047
2024-08-20,0.3306161,0.07201219,0.11189805,0.14313918,0.26803988,0.07040374,0.18396716,0.24312276,0.10858961,0.118537396,0.15611568,-0.15960288,1.9660445
2024-08-21,0.31865272,0.07035793,0.11464575,0.15116796,0.27247712,0.073487446,0.18053824,0.22430724,0.10712433,0.13328901,0.1531398,-0.16208804,1.9612756
2024-08-22,0.30614018,0.06814483,0.11693631,0.15835506,0.2748717,0.07724197,0.17573746,0.20586981,0.10561768,0.14702584,0.15193093,-0.1630555,1.9509273
2024-08-23,0.3153632,0.069781445,0.11579871,0.15395299,0.2727561,0.07510622,0.17939508,0.21811698,0.1078942,0.13664484,0.15319586,-0.16251984,1.9605255
2024-08-26,0.312812,0.06932554,0.11621244,0.15538263,0.2732344,0.07582432,0.17840491,0.21443449,0.10748772,0.13946597,0.15292054,-0.16271079,1.9582158
2024-08-27,0.32100827,0.07071644,0.11488317,0.15130845,0.27025247,0.07428735,0.18154074,0.22537789,0.10990639,0.12901412,0.15433913,-0.16214791,1.9647824
2024-08-28,0.31992725,0.07053601,0.11510122,0.15191558,0.2706633,0.07450715,0.18114011,0.22384407,0.10962826,0.13043797,0.15415588,-0.16223457,1.9640911
2024-08-29,0.32230678,0.07090199,0.11461811,0.1506925,0.2694636,0.07416077,0.18201874,0.2270398,0.11043027,0.1270428,0.1546621,-0.16205193,1.9653894
2024-08-30,0.31786442,0.07019644,0.11609772,0.1544732,0.2698149,0.0763538,0.18041079,0.21871607,0.111473866,0.1316015,0.15470581,-0.1626274,1.9643359
2024-09-03,0.32273442,0.0709894,0.11436172,0.15014431,0.26955512,0.07379468,0.1821437,0.22810814,0.11008386,0.12671842,0.1545551,-0.16194806,1.9651369
2024-09-04,0.31695879,0.0700607,0.11575909,0.1535274,0.2719397,0.07513573,0.18004145,0.21969207,0.108931065,0.1343791,0.15367061,-0.16249436,1.9625902
2024-09-05,0.31290993,0.06930728,0.1159028,0.1546115,0.27391177,0.07515121,0.17842996,0.21567544,0.10639271,0.13996087,0.15254325,-0.16257492,1.9573718
2024-09-06,0.31435978,0.06954846,0.11549826,0.1535021,0.27380097,0.074496135,0.17896885,0.218219,0.106184736,0.1385026,0.15256009,-0.16241238,1.9580535
2024-09-09,0.31959653,0.070579834,0.114404276,0.15054135,0.27244076,0.07323789,0.1808676,0.22597295,0.106966645,0.13237232,0.15316743,-0.16192603,1.9620736
2024-09-10,0.31999803,0.07060685,0.114347056,0.1504394,0.27196068,0.073230624,0.18102358,0.22622105,0.1074074,0.1315591,0.15334329,-0.16193655,1.9620738
2024-09-11,0.3180748,0.070372365,0.11463711,0.15126163,0.27320752,0.07344883,0.18026261,0.22406425,0.10639097,0.13453093,0.1528283,-0.16204786,1.961127
2024-09-12,0.314413,0.0697325,0.11511807,0.15284091,0.2747571,0.07395117,0.17884938,0.21958539,0.104924835,0.13936643,0.15207802,-0.16224703,1.9578638
2024-09-13,0.31458288,0.06982734,0.11501451,0.15261963,0.27502587,0.073830515,0.17888103,0.22018464,0.10457373,0.13946672,0.15196931,-0.16216543,1.9581417
2024-09-16,0.31556174,0.07004809,0.11478801,0.1520518,0.27486518,0.073591284,0.17921622,0.22174822,0.10459384,0.1384249,0.15205054,-0.16207531,1.9590151
2024-09-17,0.31648993,0.070037924,0.11490111,0.15215962,0.27336702,0.073774,0.17965624,0.22155705,0.10635469,0.13618343,0.15267754,-0.16222444,1.9593829
2024-09-18,0.32197967,0.07116657,0.11373122,0.14924754,0.27152288,0.07275625,0.18158557,0.22940561,0.10756491,0.12935984,0.15347622,-0.16170815,1.9635044
2024-09-19,0.32022506,0.07069867,0.11430687,0.15055488,0.27150577,0.07331236,0.18103291,0.2260678,0.10802762,0.13098708,0.15350214,-0.16203001,1.9622511
2024-09-20,0.31395194,0.06975244,0.115753636,0.15467176,0.2730931,0.07528984,0.17862792,0.21617658,0.1076928,0.13842903,0.1528669,-0.16264527,1.9589514
2024-09-23,0.31221622,0.06939875,0.1159863,0.15536036,0.27374172,0.07555654,0.17798898,0.21410902,0.10697982,0.14058357,0.15255237,-0.16273797,1.9572116
2024-09-24,0.3110873,0.069361895,0.11709608,0.15869637,0.27057832,0.07861695,0.17745377,0.20818263,0.111595735,0.13871038,0.15414488,-0.16327026,1.9587945
2024-09-25,0.26531696,0.059561677,0.11904056,0.16991696,0.27631092,0.08561257,0.15632449,0.15710716,0.097780585,0.1820485,0.149169,-0.16274244,1.8809316
2024-09-26,0.25911754,0.058335587,0.11864412,0.17087346,0.27687606,0.08635388,0.15334609,0.15100454,0.09524523,0.18769692,0.14825688,-0.16229957,1.8680499
2024-09-27,0.27713144,0.06276275,0.11761549,0.16889152,0.27684343,0.0840639,0.16295794,0.17038918,0.098373726,0.1740323,0.14873224,-0.16300356,1.9047974
2024-09-30,0.2514913,0.055955358,0.119345725,0.1704157,0.27657264,0.0868077,0.14890489,0.14386281,0.094108716,0.19255221,0.14866951,-0.1623222,1.8510088
2024-10-01,0.15136865,0.031467773,0.11191067,0.16359118,0.2721225,0.09431782,0.09228963,0.06468387,0.06538636,0.25704193,0.14697665,-0.16015325,1.6113104
2024-10-02,0.072054595,0.011849418,0.10078476,0.13958469,0.25936052,0.10898538,0.040534243,0.007914297,0.052485034,0.29228583,0.15916109,-0.16807714,1.413077
2024-10-03,0.19381875,0.13585812,0.1138967,0.09298438,0.2606839,0.07013458,0.17730829,-0.0034680218,0.2100095,0.46482486,0.13236806,-0.31518757,2.1705427
2024-10-04,0.2340627,0.21586037,0.14126109,0.08450544,0.2923236,0.061598733,0.27859637,-0.002277583,0.29854944,0.52783763,0.12308376,-0.38721853,2.6471753
2024-10-07,0.28222394,0.3036353,0.17011462,0.056629308,0.35155767,0.028528921,0.41493556,-0.008235946,0.38694537,0.5965066,0.09876773,-0.50922805,3.207309
2024-10-08,0.2980049,0.3271656,0.15366408,0.01718171,0.37581053,0.009076543,0.47635457,-0.044304945,0.4082488,0.59133214,0.103188,-0.5675585,3.3718905
2024-10-09,0.12973954,0.06517205,0.06892015,0.1081246,0.2725179,0.092481434,0.09839048,0.022548355,0.12528284,0.38011575,0.15867133,-0.26921418,1.7911787
2024-10-10,0.13079573,0.014550488,0.1130043,0.13385123,0.24520752,0.09481672,0.072763376,0.06424034,0.063668124,0.22804466,0.16354935,-0.15702096,1.4815128
2024-10-11,0.3046413,0.0638764,0.119741365,0.1523034,0.26226574,0.07853107,0.1709883,0.20313284,0.11789287,0.13055857,0.15982236,-0.16285183,1.926606
2024-10-14,0.2920401,0.057366095,0.119636625,0.14551492,0.2563827,0.077819884,0.16203843,0.19634077,0.11614461,0.13027425,0.1628179,-0.16237918,1.8787555
2024-10-15,0.27572677,0.04512267,0.10955419,0.12279762,0.23516104,0.07558185,0.14894192,0.20598896,0.10405465,0.11179496,0.16839296,-0.15995638,1.763074
2024-10-16,0.30514848,0.06820367,0.117620155,0.16090861,0.27232414,0.07955915,0.17514181,0.20115213,0.10919084,0.14567854,0.153088,-0.16336308,1.9513786
2024-10-17,0.18354219,0.035730124,0.11837323,0.16397282,0.27165723,0.09143201,0.110082105,0.08857317,0.07581787,0.2340909,0.15047345,-0.1616162,1.6853614
2024-10-18,0.26989293,0.058103774,0.12210216,0.16435662,0.27277339,0.08370221,0.15629406,0.16280808,0.10497164,0.17156278,0.15380116,-0.16376728,1.8841362
2024-10-21,0.30025178,0.06719479,0.11722419,0.16080748,0.27582967,0.07849051,0.17317964,0.19835123,0.10411154,0.15326318,0.15106626,-0.1631043,1.9428747
2024-10-22,0.27449235,0.061309695,0.11977692,0.16810626,0.27524078,0.08448607,0.1605555,0.16617218,0.10199319,0.17320445,0.15076199,-0.16321003,1.8993094
2024-10-23,0.22877933,0.05013433,0.11887364,0.170959,0.27692524,0.088923,0.13698612,0.12345247,0.08660326,0.20976119,0.14750734,-0.16158643,1.8004912
2024-10-24,0.27434382,0.061601065,0.11910084,0.16887105,0.27571005,0.084738456,0.16096659,0.16613838,0.10058808,0.17433569,0.14999813,-0.16305421,1.8994465
2024-10-25,0.29577115,0.066339135,0.11755487,0.16275312,0.27606136,0.07976408,0.17128868,0.1924351,0.103316665,0.15739186,0.15069067,-0.16317247,1.9365393
2024-10-28,0.29055318,0.06533335,0.11772585,0.16451854,0.2767462,0.08085734,0.16905484,0.18628153,0.10173365,0.16250062,0.15002574,-0.16313665,1.9284675
2024-10-29,0.29703048,0.066491574,0.117235035,0.16151747,0.27682072,0.078741,0.17188632,0.19522046,0.1022917,0.1569452,0.15037754,-0.16303498,1.9375925
2024-10-30,0.29237396,0.06564369,0.11734466,0.16308886,0.2775182,0.07964298,0.16986029,0.18974498,0.100838564,0.16164333,0.14971784,-0.16299817,1.9304154
2024-10-31,0.2977024,0.06667437,0.1172678,0.16136982,0.27672052,0.07869069,0.17215575,0.19586635,0.10269456,0.15626648,0.15050668,-0.16305988,1.9389752
2024-11-01,0.31572416,0.07000879,0.11496885,0.15232088,0.27432063,0.07378748,0.17935148,0.22114931,0.10541695,0.13777402,0.15230538,-0.16212197,1.9592497
2024-11-04,0.32046056,0.07121617,0.11357832,0.14925231,0.27372506,0.072541036,0.180844,0.22929652,0.10507849,0.13285,0.1525143,-0.16147675,1.9628335
2024-11-05,0.32352212,0.07169514,0.11279066,0.14745957,0.2721827,0.072003715,0.18192326,0.23373121,0.10581516,0.12846622,0.15309678,-0.16114143,1.9638281
2024-11-06,0.32598114,0.072073445,0.11211465,0.14601177,0.27070394,0.07162444,0.18275099,0.23715024,0.106645755,0.124667585,0.15363443,-0.16081512,1.9641736
2024-11-07,0.33353668,0.06892635,0.114467904,0.13993043,0.2642298,0.06724587,0.18228267,0.2450625,0.11177374,0.11712678,0.16412249,-0.15498836,1.9636936
2024-11-08,0.32779682,0.07244231,0.110911444,0.14387715,0.27023652,0.0709556,0.18314566,0.24174298,0.10547186,0.122241214,0.15361336,-0.16023058,1.9626656
2024-11-11,0.32535893,0.07194716,0.112462044,0.14657544,0.27100003,0.07182251,0.18260272,0.23591405,0.10677862,0.12555562,0.15359956,-0.16097544,1.9645922
2024-11-12,0.33069646,0.072177485,0.1116022,0.1433096,0.26741686,0.07076333,0.18420519,0.24292214,0.10901122,0.117485635,0.15582602,-0.1598683,1.9652843
2024-11-13,0.33027077,0.072156884,0.111780226,0.14329982,0.26845554,0.0705815,0.18393473,0.2429468,0.10818426,0.11901164,0.15567172,-0.15971321,1.966007
2024-11-14,0.33152235,0.071504846,0.11279094,0.14254552,0.26809654,0.069640964,0.18385033,0.24384438,0.1091058,0.11880321,0.15766393,-0.15867767,1.9680465
2024-11-15,0.33152854,0.07145475,0.11294119,0.14247084,0.26836064,0.06952282,0.18375985,0.24393336,0.10899057,0.11920302,0.1578181,-0.15851909,1.9685028
2024-11-18,0.33116394,0.07152152,0.112841904,0.14254208,0.26879168,0.06951143,0.18359466,0.24381545,0.108507186,0.119915664,0.15751368,-0.15856531,1.9682844
2024-11-19,0.32852107,0.0723581,0.11108552,0.14373487,0.26952294,0.07100059,0.18352097,0.24209364,0.10627468,0.12090327,0.15409689,-0.16019261,1.9633051
2024-11-20,0.32120717,0.0711362,0.11368981,0.14911273,0.2729023,0.072607815,0.18128064,0.2296627,0.10590433,0.13131171,0.15292689,-0.16150883,1.9632511
2024-11-21,0.32565597,0.07175658,0.1126795,0.14669544,0.27025467,0.07198481,0.18289085,0.23556979,0.10758647,0.124502674,0.15397194,-0.16105413,1.9646028
2024-11-22,0.32573575,0.07180888,0.1126142,0.14659868,0.27030456,0.07194721,0.18288903,0.23581195,0.107493356,0.12447758,0.1539438,-0.16102795,1.964653
2024-11-25,0.3215056,0.07080974,0.114107385,0.1496655,0.2712772,0.073030606,0.181634,0.2282425,0.10785761,0.12944812,0.15366301,-0.16178533,1.9630266
2024-11-26,0.31751406,0.070216015,0.11473398,0.15147132,0.2734516,0.07352492,0.18009795,0.22342364,0.106045686,0.13525611,0.15271348,-0.1620267,1.9604754
2024-11-27,0.3210261,0.07103888,0.11388354,0.14942013,0.2727047,0.07276297,0.18127432,0.22893618,0.10633845,0.13128665,0.1530506,-0.16162121,1.9633437
2024-11-29,0.3207873,0.070991784,0.11385231,0.1494178,0.2728929,0.07273101,0.18117242,0.22886285,0.1060095,0.13168493,0.15294787,-0.16160324,1.9629538
2024-12-02,0.31835154,0.07048739,0.114475176,0.15088765,0.27357414,0.07326737,0.18034126,0.22502922,0.10580913,0.13460782,0.15267362,-0.16189569,1.9613998
2024-12-03,0.31862664,0.070538744,0.11443697,0.15074721,0.27350003,0.07322316,0.18044615,0.2254191,0.105876476,0.134272,0.15272051,-0.1618798,1.9616868
2024-12-04,0.31766886,0.07035898,0.11459519,0.15117684,0.2739324,0.07335838,0.18009129,0.22422782,0.10549916,0.1355567,0.1525324,-0.16194712,1.960945
2024-12-05,0.30397552,0.067613766,0.11637889,0.15752023,0.2769513,0.076138616,0.17486872,0.20584477,0.10220051,0.15077601,0.15066358,-0.16276726,1.9456993
2024-12-06,0.3061229,0.0680169,0.116429105,0.15701783,0.27620777,0.07604781,0.1757696,0.2079318,0.1034411,0.14816648,0.15120299,-0.1627889,1.949143
2024-12-09,0.3072543,0.068178646,0.11600685,0.15588266,0.2764441,0.0752472,0.17619519,0.21036023,0.10279864,0.14733297,0.15104619,-0.16262245,1.9493693
2024-12-10,0.3069652,0.06813738,0.116148576,0.15619835,0.27639768,0.07547633,0.17609769,0.20969972,0.10299599,0.14755294,0.15109898,-0.1626707,1.9494396
2024-12-11,0.3016301,0.06717188,0.11678752,0.15887672,0.2770747,0.07701414,0.17394729,0.20228833,0.10213126,0.15297216,0.15057164,-0.16288304,1.9433486
2024-12-12,0.29942128,0.066777974,0.11694352,0.15979518,0.27740997,0.07753256,0.17302144,0.19946699,0.10158396,0.15523969,0.15029114,-0.16291028,1.9403939
2024-12-13,0.30447453,0.067721196,0.116512164,0.15760072,0.27666104,0.076291546,0.17509048,0.20602725,0.10279871,0.15005976,0.15089642,-0.1628288,1.9469626
2024-12-16,0.2862862,0.06433418,0.117170766,0.16428998,0.2790076,0.08019245,0.1673326,0.18393494,0.09752228,0.16817144,0.14848498,-0.16273744,1.9194648
2024-12-17,0.28399616,0.06386599,0.11690773,0.16460069,0.27948177,0.08027019,0.16631366,0.18194148,0.09609835,0.17060201,0.14793769,-0.1625599,1.9145755
2024-12-18,0.29374623,0.06579802,0.11696802,0.16165468,0.2784118,0.07846512,0.1705123,0.19293323,0.099624746,0.16118675,0.1493493,-0.16287468,1.9315249
2024-12-19,0.31713408,0.0705343,0.11444458,0.15115747,0.27491435,0.07323454,0.17971429,0.22432187,0.10457462,0.13702679,0.15208842,-0.16187061,1.961016
2024-12-20,0.3165486,0.07029359,0.11471543,0.15184295,0.27426997,0.07355621,0.17955893,0.22250572,0.10545324,0.13700652,0.15231417,-0.16206954,1.9601349
2024-12-23,0.3125078,0.06962084,0.11501549,0.15325758,0.2762222,0.07395007,0.17794345,0.21823654,0.10320452,0.14254501,0.15131435,-0.16215205,1.9559699
